customer_id,age,gender,region,annual_income,tenure_months,subscription_tier,num_purchases_last_year,avg_order_value,total_spent_last_year,days_since_last_purchase,returns_last_year,email_open_rate,app_sessions_last_month,avg_session_duration_min,support_tickets_last_year,loyalty_points,referral_count,marketing_opt_in,churned
100249,24,Male,South,47100.0,34,Standard,14,52.37,733.18,6,1,0.56,8,15.34,0,298,0,1,0
100250,34,Male,West,23200.0,30,Standard,6,47.42,284.52,5,0,0.378,4,15.11,1,94,1,1,0
100251,43,Male,East,44600.0,16,Basic,6,63.05,378.3,14,2,0.717,5,5.69,0,127,1,1,0
100252,61,Male,South,67800.0,23,Standard,2,29.16,58.32,1,0,0.392,16,2.94,3,147,0,0,1
100253,26,Female,South,38300.0,10,Basic,6,50.4,302.4,39,1,0.5,8,5.77,1,184,0,1,1
100254,36,Male,West,15600.0,50,Standard,9,74.17,667.53,4,0,0.545,13,23.86,1,677,0,1,0
100255,49,Non-binary,West,39800.0,19,Standard,3,104.5,313.5,3,1,0.257,6,8.14,0,28,0,1,0
100256,45,Male,South,53400.0,52,Basic,7,53.59,375.13,41,0,0.384,7,2.24,2,407,1,1,0
100257,34,Female,North,57400.0,22,Basic,1,66.99,66.99,16,0,0.088,2,7.13,0,24,0,0,1
100258,37,Male,South,40200.0,36,Standard,11,87.78,965.58,68,2,0.361,5,5.59,0,466,0,0,1
100259,21,Male,East,21500.0,11,Standard,7,26.95,188.65,46,0,0.514,13,4.46,1,139,0,0,0
100260,36,Female,West,52500.0,47,Basic,8,52.94,423.52,47,1,0.194,6,5.7,1,0,3,1,0
100261,36,Male,Central,40500.0,22,Basic,5,77.18,385.9,79,0,0.062,10,16.71,1,380,1,1,0
100262,42,Male,Central,63100.0,17,Basic,3,39.5,118.5,49,0,0.141,6,5.22,2,87,0,0,1
100263,32,Male,East,38200.0,10,Basic,4,54.56,218.24,15,1,0.291,2,2.23,0,0,0,1,1
100264,45,Male,Central,38000.0,118,Premium,12,69.05,828.6,44,3,0.199,11,19.89,0,557,1,1,0
100265,52,Female,South,80200.0,8,Standard,6,127.72,766.32,38,1,0.555,6,2.12,1,448,1,0,1
100266,41,Non-binary,East,67200.0,85,Standard,6,20.18,121.08,103,2,0.213,11,18.75,1,219,0,0,1
100267,44,Male,East,39300.0,68,Premium,15,154.11,2311.65,45,0,0.601,13,7.78,2,1434,0,1,0
100268,40,Male,West,54400.0,8,Basic,3,10.93,32.79,127,0,0.449,1,6.12,0,0,0,1,1
100269,39,Female,West,43400.0,24,Premium,13,175.53,2281.89,29,1,0.034,10,4.75,0,1091,0,1,0
100270,30,Female,South,48100.0,22,Premium,15,65.8,987.0,36,0,0.36,7,1.83,0,624,2,0,0
100271,43,Male,Central,39500.0,24,Basic,5,5.96,29.8,44,0,0.47,9,9.93,1,172,1,1,1
100272,38,Female,Central,59200.0,30,Premium,11,63.12,694.32,21,0,0.264,10,3.39,1,353,0,0,0
100273,66,Male,Central,90300.0,53,Standard,6,63.19,379.14,102,0,0.464,9,10.64,0,168,0,1,0
100274,59,Non-binary,South,53700.0,9,Basic,5,47.75,238.75,35,0,0.319,13,1.02,1,280,1,1,0
100275,44,Male,Central,53600.0,22,Basic,8,43.26,346.08,73,1,0.808,6,4.22,1,258,0,0,1
100276,29,Female,West,55500.0,17,Basic,3,8.73,26.19,23,0,0.524,7,7.24,1,143,0,1,1
100277,25,Male,West,20600.0,16,Standard,4,45.58,182.32,12,0,0.254,1,12.33,2,107,0,0,1
100278,54,Female,South,52800.0,25,Basic,4,11.93,47.72,80,0,0.623,7,14.23,1,97,0,1,1
100279,42,Male,West,60100.0,21,Basic,5,21.32,106.6,7,0,0.143,7,3.75,1,137,1,1,1
100280,45,Male,West,51400.0,2,Standard,8,88.4,707.2,27,0,0.45,4,12.33,2,446,1,1,0
100281,18,Male,East,15000.0,31,Standard,4,44.96,179.84,207,0,0.52,7,4.54,0,0,0,0,1
100282,51,Female,Central,54900.0,4,Basic,3,34.3,102.9,58,0,,6,,1,188,1,0,1
100283,45,Female,South,78100.0,49,Basic,6,13.52,81.12,1,0,0.097,2,3.24,2,69,0,0,0
100284,25,Non-binary,East,63500.0,27,Standard,3,33.05,99.15,62,0,0.608,4,4.71,4,89,0,0,1
100285,33,Male,South,33300.0,19,Basic,4,33.21,132.84,67,0,0.707,12,12.83,1,315,0,0,1
100286,42,Male,South,38000.0,7,Standard,7,55.12,385.84,40,0,0.737,2,8.48,0,179,0,0,0
100287,40,Male,South,42500.0,31,Basic,4,27.53,110.12,50,0,0.412,1,2.4,5,13,0,1,1
100288,35,Male,South,69400.0,24,Basic,7,52.62,368.34,34,0,0.231,4,2.9,1,187,0,0,1
100289,38,Female,South,58800.0,25,Premium,10,16.12,161.2,85,2,0.391,5,4.1,0,0,1,0,1
100290,36,Male,North,65600.0,28,Basic,7,45.74,320.18,82,0,0.277,7,0.72,0,231,1,1,0
100291,41,Male,North,63800.0,38,Basic,6,79.5,477.0,4,1,0.575,2,19.8,0,186,0,1,0
100292,58,Non-binary,West,47500.0,31,Basic,7,82.13,574.91,16,1,0.416,7,1.3,0,370,1,1,1
100293,18,Female,South,15000.0,65,Basic,8,40.82,326.56,9,1,0.738,4,4.05,1,63,0,1,0
100294,36,Male,North,35400.0,38,Basic,4,29.01,116.04,18,0,0.679,4,5.75,2,0,0,0,0
100295,41,Female,North,42500.0,30,Premium,8,36.58,292.64,23,1,0.712,6,2.38,0,329,1,0,0
100296,43,Male,North,42300.0,26,Basic,9,12.12,109.08,86,1,0.464,3,12.88,2,82,0,1,1
100297,34,Male,North,35300.0,12,Standard,5,32.24,161.2,20,0,0.778,15,5.37,2,96,0,1,0
100298,18,Male,Central,37000.0,6,Basic,6,32.81,196.86,19,0,0.295,7,14.03,1,220,3,1,1
100299,43,Female,East,53700.0,2,Basic,3,15.75,47.25,84,0,0.127,5,16.12,1,30,0,1,1
100300,61,Female,South,85900.0,36,Standard,7,42.58,298.06,2,0,0.408,8,2.55,1,309,1,0,0
100301,19,Female,East,32500.0,24,Standard,4,59.05,236.2,3,0,0.613,10,11.83,1,183,1,1,0
100302,50,Female,North,48900.0,39,Basic,5,69.11,345.55,6,0,0.558,1,13.13,3,0,0,1,0
100303,35,Female,West,46800.0,62,Basic,7,41.12,287.84,4,0,0.219,17,5.95,2,384,0,1,1
100304,38,Male,Central,25800.0,22,Basic,6,46.51,279.06,32,0,0.249,5,19.66,0,262,1,1,0
100305,25,Female,North,15000.0,8,Premium,10,76.72,767.2,23,2,0.572,2,18.28,2,539,1,1,1
100306,35,Female,North,53200.0,46,Standard,9,29.42,264.78,32,2,0.815,8,3.97,1,100,1,1,0
100307,56,Male,East,78400.0,21,Premium,18,218.34,3930.12,2,2,0.426,3,13.0,2,2109,0,0,0
100308,47,Female,North,56600.0,15,Basic,9,57.59,518.31,33,0,0.323,1,4.59,2,96,0,1,1
100309,62,Female,North,64300.0,14,Standard,5,48.95,244.75,1,0,0.675,22,3.53,0,262,0,0,0
100310,54,Male,West,43400.0,36,Standard,10,28.31,283.1,69,0,0.674,2,1.66,0,547,0,0,1
100311,45,Female,East,70000.0,36,Premium,8,136.84,1094.72,164,0,0.845,11,5.08,1,538,2,0,1
100312,62,Female,North,76700.0,54,Standard,7,165.14,1155.98,41,2,0.434,12,2.79,2,686,0,1,1
100313,45,Male,West,57700.0,10,Basic,6,32.71,196.26,99,0,0.587,3,9.05,1,0,0,0,1
100314,50,Female,North,58300.0,10,Basic,2,41.69,83.38,20,0,0.461,3,6.14,2,91,0,0,1
100315,35,Female,South,37600.0,28,Premium,13,120.54,1567.02,119,0,0.299,4,4.0,3,836,2,1,1
100316,40,Female,West,33300.0,30,Standard,5,101.09,505.45,56,0,0.342,10,2.4,0,349,2,1,0
100317,30,Female,East,42900.0,49,Premium,10,110.72,1107.2,160,1,0.31,3,3.1,2,343,0,0,1
100318,52,Male,East,52800.0,52,Standard,9,29.23,263.07,5,1,0.428,5,2.72,0,275,1,0,0
100319,24,Female,West,27800.0,27,Basic,5,27.25,136.25,9,0,0.502,11,31.25,3,0,2,0,0
100320,49,Female,East,81500.0,54,Basic,8,64.61,516.88,13,0,0.34,4,8.42,1,35,1,1,0
100321,37,Female,Central,45400.0,23,Basic,7,62.57,437.99,84,0,0.696,0,7.43,1,244,0,1,1
100322,54,Non-binary,East,27900.0,24,Basic,6,21.61,129.66,30,0,0.273,15,9.73,0,315,2,0,0
100323,49,Female,South,50000.0,20,Standard,10,70.49,704.9,4,0,0.499,3,6.85,2,519,0,0,0
100324,63,Male,West,56700.0,9,Basic,1,9.47,9.47,103,1,0.069,3,18.17,1,0,1,1,0
100325,49,Female,South,55500.0,6,Basic,3,22.18,66.54,58,0,0.06,4,6.05,0,306,0,0,1
100326,19,Male,West,,28,Basic,8,26.19,209.52,105,0,0.726,5,2.71,0,0,1,0,1
100327,38,Female,South,53100.0,47,Premium,7,54.77,383.39,27,0,0.298,5,1.7,1,425,0,0,0
100328,24,Female,East,29600.0,15,Standard,8,32.29,258.32,80,0,0.362,10,11.07,0,536,1,1,1
100329,32,Male,West,34600.0,51,Basic,4,45.39,181.56,11,0,0.04,16,6.58,1,446,1,0,0
100330,59,Female,East,69000.0,61,Standard,5,24.08,120.4,53,1,0.594,2,8.97,0,176,1,0,0
100331,47,Male,North,54500.0,19,Premium,7,64.67,452.69,8,2,0.512,8,9.03,0,325,1,1,0
100332,30,Male,South,37500.0,5,Standard,7,148.64,1040.48,74,0,0.45,5,11.94,1,574,0,1,1
100333,26,Male,West,32500.0,20,Basic,4,19.4,77.6,19,0,0.399,2,8.09,3,33,0,1,1
100334,39,Female,Central,47700.0,10,Basic,8,25.34,202.72,44,0,0.305,11,8.24,0,167,4,1,0
100335,23,Male,East,37600.0,47,Standard,13,42.94,558.22,187,1,0.143,7,13.72,0,348,0,0,1
100336,30,Female,North,42500.0,29,Basic,7,50.84,355.88,0,1,0.603,10,15.62,3,269,1,1,1
100337,43,Non-binary,South,67500.0,5,Basic,6,29.01,174.06,149,0,0.324,3,9.67,0,174,2,1,1
100338,54,Male,East,54500.0,34,Basic,2,41.08,82.16,28,0,0.615,4,3.72,1,459,2,0,0
100339,47,Male,North,58900.0,49,Basic,9,37.79,340.11,21,0,0.606,6,9.58,1,319,3,0,0
100340,18,Male,Central,62200.0,26,Basic,5,26.84,134.2,23,0,0.487,1,2.88,0,250,0,0,0
100341,43,Male,East,51200.0,17,Basic,5,41.83,209.15,11,2,0.461,5,2.29,1,269,0,0,0
100342,40,Male,South,48900.0,32,Basic,4,9.43,37.72,22,0,0.187,4,6.77,0,0,1,0,0
100343,44,Female,South,35000.0,70,Standard,4,43.74,174.96,48,0,0.498,10,5.24,1,44,0,1,0
100344,60,Male,North,57900.0,55,Premium,11,133.96,1473.56,8,1,0.397,6,9.85,0,806,0,1,0
100345,18,Female,East,26500.0,8,Basic,3,18.44,55.32,13,0,,12,5.12,0,395,0,0,0
100346,31,Female,East,47800.0,28,Standard,6,50.65,303.9,22,0,0.354,11,8.67,4,301,0,1,0
100347,47,Male,South,64600.0,11,Basic,7,16.94,118.58,146,0,0.169,4,4.45,0,198,2,1,1
100348,18,Female,West,32600.0,17,Standard,6,33.67,202.02,35,0,0.379,18,0.82,1,22,0,0,0
100349,58,Male,South,77300.0,57,Basic,4,45.1,180.4,71,0,0.384,8,10.01,0,0,0,1,0
100350,44,Female,East,38700.0,28,Premium,10,99.11,991.1,83,1,0.795,0,4.1,0,419,2,0,1
100351,50,Female,Central,65200.0,12,Basic,7,21.02,147.14,3,1,0.342,12,10.68,3,294,0,1,1
100352,32,Male,South,41500.0,20,Basic,5,15.04,75.2,7,1,0.334,2,22.59,0,161,1,1,0
100353,50,Female,South,60100.0,41,Standard,10,64.0,640.0,17,1,0.48,5,9.14,1,484,1,1,0
100354,53,Male,Central,56200.0,16,Standard,7,89.68,627.76,50,1,,2,14.17,1,243,0,1,0
100355,42,Male,South,37500.0,29,Standard,7,12.13,84.91,59,1,0.461,11,7.33,1,0,0,0,1
100356,42,Male,South,33800.0,17,Basic,7,52.16,365.12,141,0,0.311,5,7.31,0,440,0,0,1
100357,43,Female,West,56200.0,19,Standard,4,29.67,118.68,57,0,0.315,4,4.42,2,309,0,0,1
100358,28,Male,East,44500.0,61,Premium,7,29.35,205.45,1,1,0.618,1,9.47,1,78,1,0,0
100359,37,Female,Central,44200.0,28,Standard,5,23.27,116.35,85,0,0.39,14,,1,0,1,1,1
100360,37,Female,East,45800.0,36,Basic,3,23.87,71.61,117,0,0.568,6,8.46,1,0,0,1,1
100361,44,Female,East,42600.0,27,Premium,9,85.04,765.36,3,0,0.409,11,7.08,5,414,0,1,0
100362,52,Female,North,67300.0,7,Standard,6,44.62,267.72,15,0,0.376,2,4.7,2,483,1,1,1
100363,25,Male,North,35500.0,10,Standard,4,16.97,67.88,122,1,0.255,6,12.06,0,120,0,0,1
100364,37,Female,East,40900.0,61,Basic,4,35.54,142.16,69,0,0.655,8,12.02,1,132,1,1,0
100365,58,Female,North,,57,Basic,7,18.41,128.87,127,1,0.124,7,5.55,2,115,1,1,1
100366,29,Male,South,47500.0,27,Standard,6,91.87,551.22,108,0,0.276,15,5.35,1,538,2,0,1
100367,28,Male,South,16000.0,13,Standard,4,28.52,114.08,35,0,0.049,9,6.56,2,160,1,0,0
100368,42,Female,North,51500.0,6,Basic,2,54.18,108.36,103,0,0.34,10,5.73,2,123,1,1,1
100369,50,Female,East,45000.0,92,Standard,9,22.03,198.27,41,1,0.369,7,,3,59,2,0,0
100370,39,Female,East,49900.0,9,Basic,8,30.03,240.24,22,1,0.689,5,9.61,1,160,2,1,0
100371,56,Male,South,20000.0,14,Standard,9,54.16,487.44,3,1,0.456,8,9.78,1,382,3,0,0
100372,50,Male,West,61200.0,16,Basic,6,125.9,755.4,41,0,0.024,3,4.08,1,355,2,1,1
100373,50,Male,North,68400.0,13,Premium,16,37.42,598.72,0,1,0.664,12,1.66,2,472,0,1,0
100374,46,Male,North,53000.0,25,Standard,5,70.43,352.15,5,0,0.461,6,,1,0,1,1,0
100375,69,Female,Central,60100.0,85,Standard,8,17.74,141.92,96,0,0.044,4,11.12,2,0,0,1,0
100376,36,Male,Central,72500.0,22,Basic,3,70.88,212.64,89,0,0.261,14,6.06,0,398,0,1,1
100377,18,Female,South,44200.0,31,Basic,9,74.21,667.89,76,0,0.183,6,3.24,0,360,2,0,1
100378,60,Female,South,60500.0,38,Standard,5,17.77,88.85,85,1,0.605,8,6.16,1,99,0,1,1
100379,33,Female,Central,38600.0,45,Premium,11,74.36,817.96,200,0,0.097,6,19.23,0,333,0,1,1
100380,40,Female,East,21200.0,27,Standard,10,11.65,116.5,65,1,0.721,1,24.17,1,123,1,1,1
100381,56,Male,North,70700.0,12,Basic,7,13.59,95.13,55,0,0.473,4,4.96,0,0,1,1,0
100382,18,Female,North,15000.0,38,Standard,11,93.21,1025.31,159,0,0.173,4,10.01,2,439,0,1,1
100383,23,Female,North,42100.0,69,Standard,8,132.06,1056.48,12,0,0.614,7,13.09,0,573,2,1,0
100384,18,Female,West,42400.0,15,Standard,6,66.77,400.62,110,0,0.622,16,5.78,1,161,1,0,1
100385,29,Non-binary,East,37500.0,32,Standard,5,67.57,337.85,17,0,0.188,6,3.2,1,218,0,0,0
100386,45,Male,South,38700.0,39,Standard,2,59.72,119.44,28,0,0.663,6,10.29,3,371,1,1,1
100387,46,Male,North,72100.0,18,Standard,8,20.21,161.68,52,0,0.051,8,13.52,1,220,1,1,1
100388,43,Male,North,51800.0,44,Premium,13,62.47,812.11,103,1,0.247,7,12.39,0,788,1,0,1
100389,21,Male,West,32200.0,54,Standard,5,67.68,338.4,55,1,0.519,3,1.52,2,243,1,0,0
100390,18,Female,Central,15000.0,32,Basic,2,5.0,10.0,14,0,0.458,4,4.8,3,0,0,1,1
100391,40,Female,East,51600.0,43,Standard,7,59.73,418.11,44,1,0.664,5,3.73,2,262,2,1,1
100392,33,Female,West,39400.0,22,Standard,8,40.11,320.88,5,0,0.417,16,12.36,1,198,0,1,0
100393,45,Female,South,,9,Standard,10,51.55,515.5,61,1,0.235,10,6.44,3,316,0,1,1
100394,48,Male,East,75300.0,12,Basic,4,23.04,92.16,93,0,0.636,9,6.29,1,193,0,0,1
100395,41,Female,South,74500.0,78,Standard,10,79.3,793.0,0,0,0.174,4,7.41,1,444,0,1,0
100396,49,Female,North,71700.0,54,Basic,1,59.83,59.83,179,0,0.277,1,12.53,1,0,1,1,1
100397,42,Male,East,63000.0,11,Basic,6,30.72,184.32,66,0,0.272,2,1.86,1,11,2,0,1
100398,46,Female,West,79300.0,10,Basic,7,17.04,119.28,6,0,0.27,8,3.71,1,0,1,0,1
100399,30,Female,North,24700.0,39,Standard,5,34.5,172.5,37,1,0.482,8,12.46,4,367,1,1,1
100400,37,Female,East,31200.0,120,Basic,3,18.17,54.51,12,1,0.123,4,5.86,1,194,0,1,0
100401,42,Male,Central,45000.0,27,Standard,5,80.25,401.25,74,0,0.466,10,1.83,1,48,1,0,1
100402,50,Female,West,62600.0,14,Premium,13,18.8,244.4,27,0,0.383,3,2.43,2,261,0,1,0
100403,34,Female,East,39100.0,46,Standard,4,29.87,119.48,39,0,0.587,7,12.26,0,81,1,1,0
100404,46,Female,North,40300.0,59,Premium,12,319.07,3828.84,3,1,0.345,1,8.58,1,2156,0,0,0
100405,36,Male,West,,39,Basic,3,26.12,78.36,68,0,0.651,3,1.08,3,0,1,0,1
100406,37,Female,North,44700.0,35,Basic,5,16.89,84.45,2,0,0.592,6,5.42,2,438,1,1,0
100407,50,Female,South,70200.0,11,Basic,8,26.52,212.16,14,0,0.434,9,6.46,3,381,0,0,1
100408,18,Male,North,28600.0,47,Premium,10,109.13,1091.3,15,0,0.819,0,2.19,0,712,1,1,0
100409,22,Male,South,15000.0,40,Standard,8,83.72,669.76,16,0,0.183,9,21.89,2,647,0,1,0
100410,20,Female,East,35300.0,20,Basic,4,11.37,45.48,175,2,0.364,0,5.57,1,0,1,1,1
100411,18,Female,West,50100.0,8,Premium,9,80.23,722.07,13,1,0.294,9,5.35,0,567,0,1,0
100412,30,Female,East,39800.0,18,Standard,7,27.4,191.8,27,1,0.469,4,0.71,0,19,1,1,0
100413,49,Male,Central,71300.0,26,Standard,6,27.16,162.96,25,0,0.497,3,1.13,0,379,0,0,0
100414,35,Female,East,37100.0,41,Basic,9,55.49,499.41,45,1,0.582,1,4.91,0,50,0,1,0
100415,42,Male,East,58700.0,46,Premium,10,36.29,362.9,63,0,0.575,4,6.82,1,513,0,0,0
100416,53,Male,North,50800.0,24,Standard,5,31.29,156.45,7,0,0.665,7,31.44,1,144,2,1,0
100417,56,Male,North,60600.0,22,Basic,6,87.28,523.68,120,0,0.526,7,10.06,1,66,0,1,1
100418,38,Female,East,43700.0,52,Basic,2,38.85,77.7,34,0,0.256,10,5.82,1,410,1,1,0
100419,57,Male,West,71700.0,33,Standard,13,94.08,1223.04,11,1,0.571,1,1.38,0,787,1,1,0
100420,40,Male,North,37400.0,39,Standard,6,11.97,71.82,25,0,0.318,7,1.48,0,104,0,0,0
100421,28,Male,East,17000.0,20,Basic,4,43.87,175.48,73,0,0.26,6,3.03,2,222,1,1,1
100422,31,Female,South,46900.0,51,Basic,2,79.31,158.62,45,0,0.501,1,27.98,3,51,0,1,1
100423,20,Male,South,36000.0,16,Basic,5,52.86,264.3,21,0,0.22,9,3.07,0,51,0,0,1
100424,27,Male,South,38100.0,85,Basic,4,30.18,120.72,8,0,,4,7.48,0,0,0,0,0
100425,34,Male,North,56300.0,10,Premium,6,99.99,599.94,30,1,0.191,19,2.49,1,338,1,1,1
100426,49,Male,South,54600.0,27,Standard,7,57.81,404.67,62,1,0.194,0,9.42,0,0,0,1,1
100427,61,Male,Central,72800.0,9,Basic,5,5.81,29.05,34,1,0.219,3,21.21,2,0,1,1,1
100428,21,Female,West,26000.0,37,Premium,7,57.92,405.44,0,0,0.597,2,5.59,1,94,0,0,0
100429,44,Male,North,49100.0,56,Standard,2,94.21,188.42,36,0,0.205,8,7.3,1,0,0,1,0
100430,25,Male,North,39400.0,39,Basic,5,47.08,235.4,63,1,0.591,12,2.72,1,183,1,1,0
100431,45,Male,East,85400.0,19,Standard,6,14.36,86.16,78,0,0.287,11,10.51,0,0,1,0,1
100432,37,Female,South,56400.0,9,Basic,3,17.45,52.35,19,0,0.217,3,6.21,1,0,1,1,0
100433,18,Female,West,35700.0,19,Basic,6,71.21,427.26,84,0,0.57,4,,2,342,1,1,1
100434,51,Male,East,70200.0,40,Standard,6,58.24,349.44,7,0,0.555,8,18.33,0,312,1,1,0
100435,31,Male,Central,15000.0,12,Premium,14,110.58,1548.12,9,1,0.15,3,3.91,3,722,1,1,0
100436,32,Female,North,45800.0,6,Basic,6,5.71,34.26,55,0,0.775,5,5.14,0,0,2,1,1
100437,25,Female,Central,47400.0,22,Standard,5,64.95,324.75,32,0,0.903,5,2.74,2,336,0,1,0
100438,30,Male,West,40600.0,9,Premium,11,107.78,1185.58,31,1,0.052,15,6.19,0,669,1,1,1
100439,45,Male,West,53000.0,32,Premium,12,32.4,388.8,202,1,0.372,15,7.35,0,272,1,1,1
100440,37,Female,Central,32900.0,24,Basic,7,14.32,100.24,34,0,0.611,8,8.62,1,145,0,0,0
100441,43,Female,East,45700.0,21,Basic,3,15.22,45.66,25,0,0.203,6,15.87,0,141,0,1,0
100442,44,Female,North,41000.0,92,Basic,8,10.45,83.6,138,1,0.159,3,2.12,1,0,0,1,1
100443,56,Female,East,78100.0,35,Basic,6,16.49,98.94,88,2,0.155,4,11.81,0,157,0,1,1
100444,35,Male,West,65200.0,2,Premium,12,110.4,1324.8,63,1,0.133,5,4.36,0,939,0,1,1
100445,20,Male,Central,57000.0,84,Basic,5,77.23,386.15,78,0,0.504,17,4.24,0,557,2,0,0
100446,53,Male,East,,27,Premium,15,51.1,766.5,59,3,0.342,8,1.74,1,789,1,1,1
100447,35,Male,West,34800.0,20,Basic,3,63.37,190.11,4,0,0.273,3,6.32,0,26,2,1,0
100448,53,Female,South,50800.0,30,Basic,8,32.63,261.04,48,1,0.414,6,12.55,1,87,0,0,1
100449,44,Female,South,,10,Basic,5,47.71,238.55,41,1,0.337,3,8.25,0,170,0,1,1
100450,37,Female,East,32000.0,23,Standard,9,20.82,187.38,98,2,0.221,2,4.23,2,64,1,0,1
100451,44,Female,South,45500.0,50,Basic,3,15.56,46.68,33,1,0.736,1,9.03,0,0,0,1,0
100452,64,Male,North,83900.0,21,Premium,11,155.17,1706.87,72,0,0.221,19,4.97,1,972,0,1,0
100453,66,Female,West,63600.0,17,Basic,5,15.07,75.35,126,1,0.16,13,5.34,1,56,2,1,1
100454,40,Male,East,63600.0,15,Premium,5,28.73,143.65,28,0,0.362,3,11.62,0,91,0,1,1
100455,41,Female,East,69000.0,45,Basic,6,15.2,91.2,57,1,0.297,7,12.08,1,0,0,1,1
100456,53,Female,North,65200.0,32,Standard,6,43.88,263.28,48,0,0.413,9,12.02,1,370,0,0,1
100457,28,Female,South,54700.0,84,Standard,3,37.56,112.68,230,0,0.375,7,23.21,0,229,0,1,1
100458,43,Male,West,32700.0,76,Standard,7,19.06,133.42,20,0,0.243,10,5.12,0,337,1,0,0
100459,39,Male,Central,40100.0,22,Standard,4,91.01,364.04,21,0,0.447,7,5.37,0,409,1,1,0
100460,43,Male,North,54400.0,39,Basic,4,22.92,91.68,24,0,0.153,8,4.02,1,209,1,1,0
100461,28,Female,West,40600.0,19,Basic,7,18.48,129.36,149,1,0.673,13,8.05,2,119,3,1,1
100462,18,Male,West,48000.0,17,Basic,5,26.82,134.1,33,1,0.327,2,3.83,2,182,2,0,1
100463,18,Male,West,15000.0,16,Standard,5,28.35,141.75,49,0,0.518,5,2.93,3,0,0,0,1
100464,24,Female,East,26200.0,15,Premium,11,179.06,1969.66,13,2,0.368,7,4.51,0,1063,0,1,0
100465,33,Female,South,41100.0,51,Basic,6,33.59,201.54,96,0,0.489,2,4.38,3,109,0,0,1
100466,35,Female,West,36900.0,17,Basic,3,80.2,240.6,122,0,0.501,5,13.95,0,0,1,1,1
100467,64,Female,East,57100.0,20,Basic,4,18.04,72.16,23,1,0.352,14,16.17,0,222,0,0,0
100468,53,Male,South,54600.0,32,Standard,12,38.44,461.28,34,1,0.263,2,14.15,0,292,0,1,0
100469,26,Female,South,32200.0,30,Basic,10,43.62,436.2,71,1,0.284,11,1.95,0,469,2,0,1
100470,44,Male,South,73000.0,28,Standard,8,66.75,534.0,10,0,0.823,6,15.19,2,384,2,1,1
100471,34,Male,East,28900.0,56,Standard,3,13.86,41.58,68,0,0.548,14,2.2,1,108,0,1,1
100472,35,Female,Central,55600.0,17,Standard,8,10.22,81.76,30,0,0.088,10,7.74,1,0,0,0,1
100473,41,Male,South,67700.0,15,Standard,9,80.39,723.51,6,1,0.015,23,8.96,0,606,1,1,0
100474,47,Female,South,48400.0,1,Basic,8,22.11,176.88,18,0,0.237,3,6.27,3,322,0,0,1
100475,35,Female,Central,47800.0,39,Premium,12,50.2,602.4,8,1,0.553,6,12.57,0,394,2,1,0
100476,53,Female,South,69300.0,38,Standard,5,64.03,320.15,189,0,0.51,7,11.99,0,288,2,0,1
100477,24,Female,North,39500.0,53,Premium,10,82.52,825.2,28,2,0.303,13,21.34,0,295,2,0,0
100478,39,Female,West,49100.0,22,Standard,8,25.85,206.8,5,0,0.417,3,2.82,1,0,1,1,0
100479,73,Male,Central,70700.0,24,Standard,8,38.62,308.96,67,1,0.447,5,11.73,2,217,1,1,1
100480,42,Male,West,60100.0,49,Standard,8,79.1,632.8,7,1,0.739,8,34.93,0,101,0,1,0
100481,58,Male,South,60800.0,19,Premium,12,109.05,1308.6,61,1,0.256,7,4.99,2,402,0,1,1
100482,40,Female,East,49300.0,27,Basic,3,22.35,67.05,38,0,0.328,10,16.3,0,66,1,1,0
100483,47,Non-binary,West,58000.0,56,Standard,16,22.83,365.28,56,1,0.584,8,4.02,1,209,0,1,0
100484,38,Female,Central,59000.0,38,Basic,4,60.51,242.04,38,1,0.585,13,11.41,2,276,1,1,1
100485,37,Male,North,73000.0,21,Basic,8,22.44,179.52,126,0,0.341,4,5.48,2,333,0,1,1
100486,29,Male,Central,28100.0,48,Premium,12,91.49,1097.88,32,0,0.071,10,7.81,2,877,1,1,0
100487,45,Male,East,54400.0,25,Premium,8,39.25,314.0,54,0,0.712,6,10.52,2,148,1,1,0
100488,28,Female,North,16700.0,49,Standard,7,98.6,690.2,5,1,0.554,6,7.48,3,399,1,1,0
100489,48,Male,North,77200.0,32,Basic,4,40.43,161.72,39,0,0.119,9,17.62,0,198,1,1,0
100490,53,Male,North,61900.0,18,Standard,7,128.0,896.0,57,1,0.591,10,12.81,2,633,1,0,1
100491,44,Female,Central,48500.0,11,Premium,16,60.79,972.64,42,0,0.189,12,1.05,0,673,0,0,0
100492,35,Male,South,44900.0,44,Premium,13,36.22,470.86,22,1,0.16,14,15.96,2,508,1,0,0
100493,45,Female,West,55100.0,47,Premium,4,50.62,202.48,54,0,0.521,4,2.63,3,0,0,0,1
100494,35,Male,North,33900.0,61,Standard,9,19.92,179.28,53,0,0.411,8,9.56,0,56,2,1,1
100495,51,Male,West,76000.0,40,Basic,8,93.13,745.04,6,1,0.324,12,5.97,1,468,2,0,0
100496,18,Male,East,37000.0,23,Basic,6,58.78,352.68,138,1,0.544,24,22.14,0,585,1,0,1
100497,35,Female,Central,,32,Basic,4,74.37,297.48,74,0,0.383,5,8.49,1,164,0,0,1
100498,18,Female,East,18500.0,28,Basic,4,38.48,153.92,49,0,0.524,14,4.44,0,29,1,0,0
100499,20,Male,West,19600.0,23,Basic,3,107.12,321.36,58,0,0.308,4,15.36,1,152,1,0,1
